CODE,DECLARANT,YEAR,MONTH,PERIOD,IMPORT_QUANTITY_TON,EXPORT_QUANTITY_TON,CONSUMPTION_TON,CONSUMPTION_G,CONSUMPTION_AVO,POPULATION_SIZE,CONSUMPTION_AVO_PP
BGR,068 Bulgaria,2012,Jan,201201 Jan. 2012,32.30,0.00,32.30,32300000.00,179444.44,7327224,0.0245
BGR,068 Bulgaria,2012,Feb,201202 Feb. 2012,41.20,0.00,41.20,41200000.00,228888.89,7327224,0.0312
BGR,068 Bulgaria,2012,Mrt,201203 Mar. 2012,27.70,0.00,27.70,27700000.00,153888.89,7327224,0.0210
BGR,068 Bulgaria,2012,Apr,201204 Apr. 2012,24.70,0.00,24.70,24700000.00,137222.22,7327224,0.0187
BGR,068 Bulgaria,2012,Mei,201205 May. 2012,15.50,0.00,15.50,15500000.00,86111.11,7327224,0.0118
BGR,068 Bulgaria,2012,Jun,201206 Jun. 2012,10.90,0.00,10.90,10900000.00,60555.56,7327224,0.0083
BGR,068 Bulgaria,2012,Jul,201207 Jul. 2012,13.50,0.00,13.50,13500000.00,75000.00,7327224,0.0102
BGR,068 Bulgaria,2012,Aug,201208 Aug. 2012,12.20,0.00,12.20,12200000.00,67777.78,7327224,0.0093
BGR,068 Bulgaria,2012,Sep,201209 Sep. 2012,11.80,0.00,11.80,11800000.00,65555.56,7327224,0.0089
BGR,068 Bulgaria,2012,Okt,201210 Oct. 2012,42.10,2.50,39.60,39600000.00,220000.00,7327224,0.0300
BGR,068 Bulgaria,2012,Nov,201211 Nov. 2012,49.30,0.00,49.30,49300000.00,273888.89,7327224,0.0374
BGR,068 Bulgaria,2012,Dec,201212 Dec. 2012,48.90,0.00,48.90,48900000.00,271666.67,7327224,0.0371
BGR,068 Bulgaria,2013,Jan,201301 Jan. 2013,37.30,0.00,37.30,37300000.00,207222.22,7284552,0.0284
BGR,068 Bulgaria,2013,Feb,201302 Feb. 2013,41.40,0.00,41.40,41400000.00,230000.00,7284552,0.0316
BGR,068 Bulgaria,2013,Mrt,201303 Mar. 2013,26.20,0.00,26.20,26200000.00,145555.56,7284552,0.0200
BGR,068 Bulgaria,2013,Apr,201304 Apr. 2013,19.00,0.00,19.00,19000000.00,105555.56,7284552,0.0145
BGR,068 Bulgaria,2013,Mei,201305 May. 2013,26.90,0.10,26.80,26800000.00,148888.89,7284552,0.0204
BGR,068 Bulgaria,2013,Jun,201306 Jun. 2013,17.50,0.00,17.50,17500000.00,97222.22,7284552,0.0133
BGR,068 Bulgaria,2013,Jul,201307 Jul. 2013,13.70,0.00,13.70,13700000.00,76111.11,7284552,0.0104
BGR,068 Bulgaria,2013,Aug,201308 Aug. 2013,20.10,0.00,20.10,20100000.00,111666.67,7284552,0.0153
BGR,068 Bulgaria,2013,Sep,201309 Sep. 2013,19.40,0.00,19.40,19400000.00,107777.78,7284552,0.0148
BGR,068 Bulgaria,2013,Okt,201310 Oct. 2013,31.80,0.00,31.80,31800000.00,176666.67,7284552,0.0243
BGR,068 Bulgaria,2013,Nov,201311 Nov. 2013,49.80,0.00,49.80,49800000.00,276666.67,7284552,0.0380
BGR,068 Bulgaria,2013,Dec,201312 Dec. 2013,68.70,0.00,68.70,68700000.00,381666.67,7284552,0.0524
BGR,068 Bulgaria,2014,Jan,201401 Jan. 2014,68.10,0.20,67.90,67900000.00,377222.22,7245677,0.0521
BGR,068 Bulgaria,2014,Feb,201402 Feb. 2014,64.90,0.00,64.90,64900000.00,360555.56,7245677,0.0498
BGR,068 Bulgaria,2014,Mrt,201403 Mar. 2014,85.50,0.40,85.10,85100000.00,472777.78,7245677,0.0652
BGR,068 Bulgaria,2014,Apr,201404 Apr. 2014,48.30,0.40,47.90,47900000.00,266111.11,7245677,0.0367
BGR,068 Bulgaria,2014,Mei,201405 May. 2014,54.60,0.30,54.30,54300000.00,301666.67,7245677,0.0416
BGR,068 Bulgaria,2014,Jun,201406 Jun. 2014,36.60,0.20,36.40,36400000.00,202222.22,7245677,0.0279
BGR,068 Bulgaria,2014,Jul,201407 Jul. 2014,40.10,0.20,39.90,39900000.00,221666.67,7245677,0.0306
BGR,068 Bulgaria,2014,Aug,201408 Aug. 2014,59.90,0.10,59.80,59800000.00,332222.22,7245677,0.0459
BGR,068 Bulgaria,2014,Sep,201409 Sep. 2014,42.10,0.20,41.90,41900000.00,232777.78,7245677,0.0321
BGR,068 Bulgaria,2014,Okt,201410 Oct. 2014,52.80,0.50,52.30,52300000.00,290555.56,7245677,0.0401
BGR,068 Bulgaria,2014,Nov,201411 Nov. 2014,77.80,1.60,76.20,76200000.00,423333.33,7245677,0.0584
BGR,068 Bulgaria,2014,Dec,201412 Dec. 2014,82.40,0.40,82.00,82000000.00,455555.56,7245677,0.0629
BGR,068 Bulgaria,2015,Jan,201501 Jan. 2015,104.20,0.40,103.80,103800000.00,576666.67,7202198,0.0801
BGR,068 Bulgaria,2015,Feb,201502 Feb. 2015,79.20,1.10,78.10,78100000.00,433888.89,7202198,0.0602
BGR,068 Bulgaria,2015,Mrt,201503 Mar. 2015,88.80,8.50,80.30,80300000.00,446111.11,7202198,0.0619
BGR,068 Bulgaria,2015,Apr,201504 Apr. 2015,64.10,2.80,61.30,61300000.00,340555.56,7202198,0.0473
BGR,068 Bulgaria,2015,Mei,201505 May. 2015,66.30,1.40,64.90,64900000.00,360555.56,7202198,0.0501
BGR,068 Bulgaria,2015,Jun,201506 Jun. 2015,64.90,1.50,63.40,63400000.00,352222.22,7202198,0.0489
BGR,068 Bulgaria,2015,Jul,201507 Jul. 2015,55.90,0.50,55.40,55400000.00,307777.78,7202198,0.0427
BGR,068 Bulgaria,2015,Aug,201508 Aug. 2015,57.10,4.50,52.60,52600000.00,292222.22,7202198,0.0406
BGR,068 Bulgaria,2015,Sep,201509 Sep. 2015,35.00,0.60,34.40,34400000.00,191111.11,7202198,0.0265
BGR,068 Bulgaria,2015,Okt,201510 Oct. 2015,64.40,0.60,63.80,63800000.00,354444.44,7202198,0.0492
BGR,068 Bulgaria,2015,Nov,201511 Nov. 2015,88.50,1.60,86.90,86900000.00,482777.78,7202198,0.0670
BGR,068 Bulgaria,2015,Dec,201512 Dec. 2015,82.60,2.40,80.20,80200000.00,445555.56,7202198,0.0619
SVN,091 Slovenia,2010,Jan,201001 Jan. 2010,97.10,75.40,21.70,21700000.00,120555.56,2046976,0.0589
SVN,091 Slovenia,2010,Feb,201002 Feb. 2010,278.90,257.20,21.70,21700000.00,120555.56,2046976,0.0589
SVN,091 Slovenia,2010,Mrt,201003 Mar. 2010,232.30,205.90,26.40,26400000.00,146666.67,2046976,0.0717
SVN,091 Slovenia,2010,Apr,201004 Apr. 2010,80.90,46.10,34.80,34800000.00,193333.33,2046976,0.0944
SVN,091 Slovenia,2010,Mei,201005 May. 2010,27.30,9.60,17.70,17700000.00,98333.33,2046976,0.0480
SVN,091 Slovenia,2010,Jun,201006 Jun. 2010,35.90,10.10,25.80,25800000.00,143333.33,2046976,0.0700
SVN,091 Slovenia,2010,Jul,201007 Jul. 2010,20.10,13.00,7.10,7100000.00,39444.44,2046976,0.0193
SVN,091 Slovenia,2010,Aug,201008 Aug. 2010,21.40,7.50,13.90,13900000.00,77222.22,2046976,0.0377
SVN,091 Slovenia,2010,Sep,201009 Sep. 2010,40.90,23.60,17.30,17300000.00,96111.11,2046976,0.0470
SVN,091 Slovenia,2010,Okt,201010 Oct. 2010,260.40,251.40,9.00,9000000.00,50000.00,2046976,0.0244
SVN,091 Slovenia,2010,Nov,201011 Nov. 2010,741.50,724.50,17.00,17000000.00,94444.44,2046976,0.0461
SVN,091 Slovenia,2010,Dec,201012 Dec. 2010,654.70,618.00,36.70,36700000.00,203888.89,2046976,0.0996
SVN,091 Slovenia,2011,Jan,201101 Jan. 2011,107.50,95.40,12.10,12100000.00,67222.22,2050189,0.0328
SVN,091 Slovenia,2011,Feb,201102 Feb. 2011,208.60,188.70,19.90,19900000.00,110555.56,2050189,0.0539
SVN,091 Slovenia,2011,Mrt,201103 Mar. 2011,459.10,445.30,13.80,13800000.00,76666.67,2050189,0.0374
SVN,091 Slovenia,2011,Apr,201104 Apr. 2011,36.10,21.10,15.00,15000000.00,83333.33,2050189,0.0406
SVN,091 Slovenia,2011,Mei,201105 May. 2011,23.80,8.20,15.60,15600000.00,86666.67,2050189,0.0423
SVN,091 Slovenia,2011,Jun,201106 Jun. 2011,20.90,10.30,10.60,10600000.00,58888.89,2050189,0.0287
SVN,091 Slovenia,2011,Jul,201107 Jul. 2011,17.00,12.80,4.20,4200000.00,23333.33,2050189,0.0114
SVN,091 Slovenia,2011,Aug,201108 Aug. 2011,15.60,10.80,4.80,4800000.00,26666.67,2050189,0.0130
SVN,091 Slovenia,2011,Sep,201109 Sep. 2011,62.30,55.50,6.80,6800000.00,37777.78,2050189,0.0184
SVN,091 Slovenia,2011,Okt,201110 Oct. 2011,282.10,270.60,11.50,11500000.00,63888.89,2050189,0.0312
SVN,091 Slovenia,2011,Nov,201111 Nov. 2011,469.70,446.40,23.30,23300000.00,129444.44,2050189,0.0631
SVN,091 Slovenia,2011,Dec,201112 Dec. 2011,695.50,678.00,17.50,17500000.00,97222.22,2050189,0.0474
SVN,091 Slovenia,2012,Jan,201201 Jan. 2012,375.10,350.50,24.60,24600000.00,136666.67,2055496,0.0665
SVN,091 Slovenia,2012,Feb,201202 Feb. 2012,234.20,207.00,27.20,27200000.00,151111.11,2055496,0.0735
SVN,091 Slovenia,2012,Mrt,201203 Mar. 2012,101.10,61.20,39.90,39900000.00,221666.67,2055496,0.1078
SVN,091 Slovenia,2012,Apr,201204 Apr. 2012,37.00,8.60,28.40,28400000.00,157777.78,2055496,0.0768
SVN,091 Slovenia,2012,Mei,201205 May. 2012,30.10,9.40,20.70,20700000.00,115000.00,2055496,0.0559
SVN,091 Slovenia,2012,Jun,201206 Jun. 2012,31.00,10.90,20.10,20100000.00,111666.67,2055496,0.0543
SVN,091 Slovenia,2012,Jul,201207 Jul. 2012,40.70,34.50,6.20,6200000.00,34444.44,2055496,0.0168
SVN,091 Slovenia,2012,Aug,201208 Aug. 2012,26.10,15.40,10.70,10700000.00,59444.44,2055496,0.0289
SVN,091 Slovenia,2012,Sep,201209 Sep. 2012,25.20,8.40,16.80,16800000.00,93333.33,2055496,0.0454
SVN,091 Slovenia,2012,Okt,201210 Oct. 2012,94.60,15.90,78.70,78700000.00,437222.22,2055496,0.2127
SVN,091 Slovenia,2012,Nov,201211 Nov. 2012,191.80,60.40,131.40,131400000.00,730000.00,2055496,0.3551
SVN,091 Slovenia,2012,Dec,201212 Dec. 2012,375.60,203.20,172.40,172400000.00,957777.78,2055496,0.4660
SVN,091 Slovenia,2013,Jan,201301 Jan. 2013,105.70,27.50,78.20,78200000.00,434444.44,2058821,0.2110
SVN,091 Slovenia,2013,Feb,201302 Feb. 2013,231.10,31.90,199.20,199200000.00,1106666.67,2058821,0.5375
SVN,091 Slovenia,2013,Mrt,201303 Mar. 2013,187.80,12.20,175.60,175600000.00,975555.56,2058821,0.4738
SVN,091 Slovenia,2013,Apr,201304 Apr. 2013,56.40,35.60,20.80,20800000.00,115555.56,2058821,0.0561
SVN,091 Slovenia,2013,Mei,201305 May. 2013,33.50,13.50,20.00,20000000.00,111111.11,2058821,0.0540
SVN,091 Slovenia,2013,Jun,201306 Jun. 2013,31.70,16.20,15.50,15500000.00,86111.11,2058821,0.0418
SVN,091 Slovenia,2013,Jul,201307 Jul. 2013,38.90,6.90,32.00,32000000.00,177777.78,2058821,0.0863
SVN,091 Slovenia,2013,Aug,201308 Aug. 2013,30.90,5.50,25.40,25400000.00,141111.11,2058821,0.0685
SVN,091 Slovenia,2013,Sep,201309 Sep. 2013,32.10,5.50,26.60,26600000.00,147777.78,2058821,0.0718
SVN,091 Slovenia,2013,Okt,201310 Oct. 2013,171.80,68.00,103.80,103800000.00,576666.67,2058821,0.2801
SVN,091 Slovenia,2013,Nov,201311 Nov. 2013,250.80,96.30,154.50,154500000.00,858333.33,2058821,0.4169
SVN,091 Slovenia,2013,Dec,201312 Dec. 2013,491.30,309.30,182.00,182000000.00,1011111.11,2058821,0.4911
SVN,091 Slovenia,2014,Jan,201401 Jan. 2014,279.50,252.00,27.50,27500000.00,152777.78,2061085,0.0741
SVN,091 Slovenia,2014,Feb,201402 Feb. 2014,327.10,277.50,49.60,49600000.00,275555.56,2061085,0.1337
SVN,091 Slovenia,2014,Mrt,201403 Mar. 2014,184.30,139.40,44.90,44900000.00,249444.44,2061085,0.1210
SVN,091 Slovenia,2014,Apr,201404 Apr. 2014,64.60,14.50,50.10,50100000.00,278333.33,2061085,0.1350
SVN,091 Slovenia,2014,Mei,201405 May. 2014,74.40,13.80,60.60,60600000.00,336666.67,2061085,0.1633
SVN,091 Slovenia,2014,Jun,201406 Jun. 2014,56.60,12.40,44.20,44200000.00,245555.56,2061085,0.1191
SVN,091 Slovenia,2014,Jul,201407 Jul. 2014,53.90,10.20,43.70,43700000.00,242777.78,2061085,0.1178
SVN,091 Slovenia,2014,Aug,201408 Aug. 2014,39.90,10.40,29.50,29500000.00,163888.89,2061085,0.0795
SVN,091 Slovenia,2014,Sep,201409 Sep. 2014,61.40,14.10,47.30,47300000.00,262777.78,2061085,0.1275
SVN,091 Slovenia,2014,Okt,201410 Oct. 2014,115.20,74.90,40.30,40300000.00,223888.89,2061085,0.1086
SVN,091 Slovenia,2014,Nov,201411 Nov. 2014,212.60,165.90,46.70,46700000.00,259444.44,2061085,0.1259
SVN,091 Slovenia,2014,Dec,201412 Dec. 2014,328.90,262.00,66.90,66900000.00,371666.67,2061085,0.1803
SVN,091 Slovenia,2015,Jan,201501 Jan. 2015,270.50,222.00,48.50,48500000.00,269444.44,2062874,0.1306
SVN,091 Slovenia,2015,Feb,201502 Feb. 2015,252.90,204.20,48.70,48700000.00,270555.56,2062874,0.1312
SVN,091 Slovenia,2015,Mrt,201503 Mar. 2015,244.50,204.60,39.90,39900000.00,221666.67,2062874,0.1075
SVN,091 Slovenia,2015,Apr,201504 Apr. 2015,96.90,37.50,59.40,59400000.00,330000.00,2062874,0.1600
SVN,091 Slovenia,2015,Mei,201505 May. 2015,63.10,13.10,50.00,50000000.00,277777.78,2062874,0.1347
SVN,091 Slovenia,2015,Jun,201506 Jun. 2015,71.30,16.70,54.60,54600000.00,303333.33,2062874,0.1470
SVN,091 Slovenia,2015,Jul,201507 Jul. 2015,43.50,14.30,29.20,29200000.00,162222.22,2062874,0.0786
SVN,091 Slovenia,2015,Aug,201508 Aug. 2015,38.50,12.50,26.00,26000000.00,144444.44,2062874,0.0700
SVN,091 Slovenia,2015,Sep,201509 Sep. 2015,61.60,24.90,36.70,36700000.00,203888.89,2062874,0.0988
SVN,091 Slovenia,2015,Okt,201510 Oct. 2015,291.80,230.40,61.40,61400000.00,341111.11,2062874,0.1654
SVN,091 Slovenia,2015,Nov,201511 Nov. 2015,411.70,388.30,23.40,23400000.00,130000.00,2062874,0.0630
SVN,091 Slovenia,2015,Dec,201512 Dec. 2015,633.40,584.60,48.80,48800000.00,271111.11,2062874,0.1314
HRV,092 Croatia,2010,Jan,201001 Jan. 2010,0.00,0.00,0.00,0.00,0.00,4302847,0.0000
HRV,092 Croatia,2010,Feb,201002 Feb. 2010,0.00,0.00,0.00,0.00,0.00,4302847,0.0000
HRV,092 Croatia,2010,Mrt,201003 Mar. 2010,0.00,0.00,0.00,0.00,0.00,4302847,0.0000
HRV,092 Croatia,2010,Apr,201004 Apr. 2010,0.00,0.00,0.00,0.00,0.00,4302847,0.0000
HRV,092 Croatia,2010,Mei,201005 May. 2010,0.00,0.00,0.00,0.00,0.00,4302847,0.0000
HRV,092 Croatia,2010,Jun,201006 Jun. 2010,0.00,0.00,0.00,0.00,0.00,4302847,0.0000
HRV,092 Croatia,2010,Jul,201007 Jul. 2010,0.00,0.00,0.00,0.00,0.00,4302847,0.0000
HRV,092 Croatia,2010,Aug,201008 Aug. 2010,0.00,0.00,0.00,0.00,0.00,4302847,0.0000
HRV,092 Croatia,2010,Sep,201009 Sep. 2010,0.00,0.00,0.00,0.00,0.00,4302847,0.0000
HRV,092 Croatia,2010,Okt,201010 Oct. 2010,0.00,0.00,0.00,0.00,0.00,4302847,0.0000
HRV,092 Croatia,2010,Nov,201011 Nov. 2010,0.00,0.00,0.00,0.00,0.00,4302847,0.0000
HRV,092 Croatia,2010,Dec,201012 Dec. 2010,0.00,0.00,0.00,0.00,0.00,4302847,0.0000
HRV,092 Croatia,2011,Jan,201101 Jan. 2011,0.00,0.00,0.00,0.00,0.00,4289857,0.0000
HRV,092 Croatia,2011,Feb,201102 Feb. 2011,0.00,0.00,0.00,0.00,0.00,4289857,0.0000
HRV,092 Croatia,2011,Mrt,201103 Mar. 2011,0.00,0.00,0.00,0.00,0.00,4289857,0.0000
HRV,092 Croatia,2011,Apr,201104 Apr. 2011,0.00,0.00,0.00,0.00,0.00,4289857,0.0000
HRV,092 Croatia,2011,Mei,201105 May. 2011,0.00,0.00,0.00,0.00,0.00,4289857,0.0000
HRV,092 Croatia,2011,Jun,201106 Jun. 2011,0.00,0.00,0.00,0.00,0.00,4289857,0.0000
HRV,092 Croatia,2011,Jul,201107 Jul. 2011,0.00,0.00,0.00,0.00,0.00,4289857,0.0000
HRV,092 Croatia,2011,Aug,201108 Aug. 2011,0.00,0.00,0.00,0.00,0.00,4289857,0.0000
HRV,092 Croatia,2011,Sep,201109 Sep. 2011,0.00,0.00,0.00,0.00,0.00,4289857,0.0000
HRV,092 Croatia,2011,Okt,201110 Oct. 2011,0.00,0.00,0.00,0.00,0.00,4289857,0.0000
HRV,092 Croatia,2011,Nov,201111 Nov. 2011,0.00,0.00,0.00,0.00,0.00,4289857,0.0000
HRV,092 Croatia,2011,Dec,201112 Dec. 2011,0.00,0.00,0.00,0.00,0.00,4289857,0.0000
HRV,092 Croatia,2012,Jan,201201 Jan. 2012,0.00,0.00,0.00,0.00,0.00,4275984,0.0000
HRV,092 Croatia,2012,Feb,201202 Feb. 2012,0.00,0.00,0.00,0.00,0.00,4275984,0.0000
HRV,092 Croatia,2012,Mrt,201203 Mar. 2012,0.00,0.00,0.00,0.00,0.00,4275984,0.0000
HRV,092 Croatia,2012,Apr,201204 Apr. 2012,0.00,0.00,0.00,0.00,0.00,4275984,0.0000
HRV,092 Croatia,2012,Mei,201205 May. 2012,0.00,0.00,0.00,0.00,0.00,4275984,0.0000
HRV,092 Croatia,2012,Jun,201206 Jun. 2012,0.00,0.00,0.00,0.00,0.00,4275984,0.0000
HRV,092 Croatia,2012,Jul,201207 Jul. 2012,0.00,0.00,0.00,0.00,0.00,4275984,0.0000
HRV,092 Croatia,2012,Aug,201208 Aug. 2012,0.00,0.00,0.00,0.00,0.00,4275984,0.0000
HRV,092 Croatia,2012,Sep,201209 Sep. 2012,0.00,0.00,0.00,0.00,0.00,4275984,0.0000
HRV,092 Croatia,2012,Okt,201210 Oct. 2012,0.00,0.00,0.00,0.00,0.00,4275984,0.0000
HRV,092 Croatia,2012,Nov,201211 Nov. 2012,0.00,0.00,0.00,0.00,0.00,4275984,0.0000
HRV,092 Croatia,2012,Dec,201212 Dec. 2012,0.00,0.00,0.00,0.00,0.00,4275984,0.0000
HRV,092 Croatia,2013,Jan,201301 Jan. 2013,0.00,0.00,0.00,0.00,0.00,4262140,0.0000
HRV,092 Croatia,2013,Feb,201302 Feb. 2013,0.00,0.00,0.00,0.00,0.00,4262140,0.0000
HRV,092 Croatia,2013,Mrt,201303 Mar. 2013,0.00,0.00,0.00,0.00,0.00,4262140,0.0000
HRV,092 Croatia,2013,Apr,201304 Apr. 2013,0.00,0.00,0.00,0.00,0.00,4262140,0.0000
HRV,092 Croatia,2013,Mei,201305 May. 2013,0.00,0.00,0.00,0.00,0.00,4262140,0.0000
HRV,092 Croatia,2013,Jun,201306 Jun. 2013,0.00,0.00,0.00,0.00,0.00,4262140,0.0000
HRV,092 Croatia,2013,Jul,201307 Jul. 2013,23.30,0.00,23.30,23300000.00,129444.44,4262140,0.0304
HRV,092 Croatia,2013,Aug,201308 Aug. 2013,20.10,0.00,20.10,20100000.00,111666.67,4262140,0.0262
HRV,092 Croatia,2013,Sep,201309 Sep. 2013,23.40,0.00,23.40,23400000.00,130000.00,4262140,0.0305
HRV,092 Croatia,2013,Okt,201310 Oct. 2013,13.10,0.00,13.10,13100000.00,72777.78,4262140,0.0171
HRV,092 Croatia,2013,Nov,201311 Nov. 2013,15.00,0.10,14.90,14900000.00,82777.78,4262140,0.0194
HRV,092 Croatia,2013,Dec,201312 Dec. 2013,23.70,0.20,23.50,23500000.00,130555.56,4262140,0.0306
HRV,092 Croatia,2014,Jan,201401 Jan. 2014,27.20,0.00,27.20,27200000.00,151111.11,4246809,0.0356
HRV,092 Croatia,2014,Feb,201402 Feb. 2014,26.70,0.00,26.70,26700000.00,148333.33,4246809,0.0349
HRV,092 Croatia,2014,Mrt,201403 Mar. 2014,25.60,0.00,25.60,25600000.00,142222.22,4246809,0.0335
HRV,092 Croatia,2014,Apr,201404 Apr. 2014,31.20,0.00,31.20,31200000.00,173333.33,4246809,0.0408
HRV,092 Croatia,2014,Mei,201405 May. 2014,23.90,0.00,23.90,23900000.00,132777.78,4246809,0.0313
HRV,092 Croatia,2014,Jun,201406 Jun. 2014,33.30,0.00,33.30,33300000.00,185000.00,4246809,0.0436
HRV,092 Croatia,2014,Jul,201407 Jul. 2014,32.60,0.00,32.60,32600000.00,181111.11,4246809,0.0426
HRV,092 Croatia,2014,Aug,201408 Aug. 2014,37.90,0.00,37.90,37900000.00,210555.56,4246809,0.0496
HRV,092 Croatia,2014,Sep,201409 Sep. 2014,26.90,0.00,26.90,26900000.00,149444.44,4246809,0.0352
HRV,092 Croatia,2014,Okt,201410 Oct. 2014,28.70,0.00,28.70,28700000.00,159444.44,4246809,0.0375
HRV,092 Croatia,2014,Nov,201411 Nov. 2014,25.10,0.00,25.10,25100000.00,139444.44,4246809,0.0328
HRV,092 Croatia,2014,Dec,201412 Dec. 2014,37.50,0.70,36.80,36800000.00,204444.44,4246809,0.0481
HRV,092 Croatia,2015,Jan,201501 Jan. 2015,40.20,0.30,39.90,39900000.00,221666.67,4225316,0.0525
HRV,092 Croatia,2015,Feb,201502 Feb. 2015,35.60,0.10,35.50,35500000.00,197222.22,4225316,0.0467
HRV,092 Croatia,2015,Mrt,201503 Mar. 2015,43.20,0.00,43.20,43200000.00,240000.00,4225316,0.0568
HRV,092 Croatia,2015,Apr,201504 Apr. 2015,35.20,0.10,35.10,35100000.00,195000.00,4225316,0.0462
HRV,092 Croatia,2015,Mei,201505 May. 2015,27.80,0.00,27.80,27800000.00,154444.44,4225316,0.0366
HRV,092 Croatia,2015,Jun,201506 Jun. 2015,28.80,0.10,28.70,28700000.00,159444.44,4225316,0.0377
HRV,092 Croatia,2015,Jul,201507 Jul. 2015,45.50,0.00,45.50,45500000.00,252777.78,4225316,0.0598
HRV,092 Croatia,2015,Aug,201508 Aug. 2015,41.40,0.00,41.40,41400000.00,230000.00,4225316,0.0544
HRV,092 Croatia,2015,Sep,201509 Sep. 2015,29.50,0.00,29.50,29500000.00,163888.89,4225316,0.0388
HRV,092 Croatia,2015,Okt,201510 Oct. 2015,22.60,0.10,22.50,22500000.00,125000.00,4225316,0.0296
HRV,092 Croatia,2015,Nov,201511 Nov. 2015,37.60,0.40,37.20,37200000.00,206666.67,4225316,0.0489
HRV,092 Croatia,2015,Dec,201512 Dec. 2015,31.50,0.20,31.30,31300000.00,173888.89,4225316,0.0412
CYP,600 Cyprus,2010,Jan,201001 Jan. 2010,23.40,0.00,23.40,23400000.00,130000.00,819140,0.1587
CYP,600 Cyprus,2010,Feb,201002 Feb. 2010,19.50,0.00,19.50,19500000.00,108333.33,819140,0.1323
CYP,600 Cyprus,2010,Mrt,201003 Mar. 2010,81.70,0.00,81.70,81700000.00,453888.89,819140,0.5541
CYP,600 Cyprus,2010,Apr,201004 Apr. 2010,41.30,0.00,41.30,41300000.00,229444.44,819140,0.2801
CYP,600 Cyprus,2010,Mei,201005 May. 2010,44.30,0.00,44.30,44300000.00,246111.11,819140,0.3005
CYP,600 Cyprus,2010,Jun,201006 Jun. 2010,54.10,0.00,54.10,54100000.00,300555.56,819140,0.3669
CYP,600 Cyprus,2010,Jul,201007 Jul. 2010,22.10,0.00,22.10,22100000.00,122777.78,819140,0.1499
CYP,600 Cyprus,2010,Aug,201008 Aug. 2010,26.00,0.00,26.00,26000000.00,144444.44,819140,0.1763
CYP,600 Cyprus,2010,Sep,201009 Sep. 2010,35.10,0.00,35.10,35100000.00,195000.00,819140,0.2381
CYP,600 Cyprus,2010,Okt,201010 Oct. 2010,14.10,0.00,14.10,14100000.00,78333.33,819140,0.0956
CYP,600 Cyprus,2010,Nov,201011 Nov. 2010,11.60,0.00,11.60,11600000.00,64444.44,819140,0.0787
CYP,600 Cyprus,2010,Dec,201012 Dec. 2010,9.50,0.00,9.50,9500000.00,52777.78,819140,0.0644
CYP,600 Cyprus,2011,Jan,201101 Jan. 2011,7.90,0.00,7.90,7900000.00,43888.89,839751,0.0523
CYP,600 Cyprus,2011,Feb,201102 Feb. 2011,5.70,0.00,5.70,5700000.00,31666.67,839751,0.0377
CYP,600 Cyprus,2011,Mrt,201103 Mar. 2011,1.70,0.00,1.70,1700000.00,9444.44,839751,0.0112
CYP,600 Cyprus,2011,Apr,201104 Apr. 2011,0.70,0.00,0.70,700000.00,3888.89,839751,0.0046
CYP,600 Cyprus,2011,Mei,201105 May. 2011,1.60,0.00,1.60,1600000.00,8888.89,839751,0.0106
CYP,600 Cyprus,2011,Jun,201106 Jun. 2011,2.40,0.00,2.40,2400000.00,13333.33,839751,0.0159
CYP,600 Cyprus,2011,Jul,201107 Jul. 2011,9.90,0.00,9.90,9900000.00,55000.00,839751,0.0655
CYP,600 Cyprus,2011,Aug,201108 Aug. 2011,16.90,0.00,16.90,16900000.00,93888.89,839751,0.1118
CYP,600 Cyprus,2011,Sep,201109 Sep. 2011,25.70,0.00,25.70,25700000.00,142777.78,839751,0.1700
CYP,600 Cyprus,2011,Okt,201110 Oct. 2011,8.90,0.00,8.90,8900000.00,49444.44,839751,0.0589
CYP,600 Cyprus,2011,Nov,201111 Nov. 2011,5.60,0.00,5.60,5600000.00,31111.11,839751,0.0370
CYP,600 Cyprus,2011,Dec,201112 Dec. 2011,0.00,0.00,0.00,0.00,0.00,839751,0.0000
CYP,600 Cyprus,2012,Jan,201201 Jan. 2012,3.10,0.00,3.10,3100000.00,17222.22,862011,0.0200
CYP,600 Cyprus,2012,Feb,201202 Feb. 2012,1.60,0.00,1.60,1600000.00,8888.89,862011,0.0103
CYP,600 Cyprus,2012,Mrt,201203 Mar. 2012,16.80,0.00,16.80,16800000.00,93333.33,862011,0.1083
CYP,600 Cyprus,2012,Apr,201204 Apr. 2012,18.40,0.00,18.40,18400000.00,102222.22,862011,0.1186
CYP,600 Cyprus,2012,Mei,201205 May. 2012,44.30,0.00,44.30,44300000.00,246111.11,862011,0.2855
CYP,600 Cyprus,2012,Jun,201206 Jun. 2012,28.50,0.00,28.50,28500000.00,158333.33,862011,0.1837
CYP,600 Cyprus,2012,Jul,201207 Jul. 2012,50.20,0.00,50.20,50200000.00,278888.89,862011,0.3235
CYP,600 Cyprus,2012,Aug,201208 Aug. 2012,36.10,0.00,36.10,36100000.00,200555.56,862011,0.2327
CYP,600 Cyprus,2012,Sep,201209 Sep. 2012,36.60,0.00,36.60,36600000.00,203333.33,862011,0.2359
CYP,600 Cyprus,2012,Okt,201210 Oct. 2012,1.70,0.00,1.70,1700000.00,9444.44,862011,0.0110
CYP,600 Cyprus,2012,Nov,201211 Nov. 2012,0.40,0.00,0.40,400000.00,2222.22,862011,0.0026
